player_id,home_run,k_percent,bb_percent,batting_avg,slg_percent,on_base_percent,on_base_plus_slg,isolated_power,babip,b_rbi,r_run,woba,pull_percent,straightaway_percent,opposite_percent,linedrives_percent,Batter_Cluster_Label
641786,0.17272727272727273,0.35238095238095235,0.5092592592592592,0.5425,0.6101238556812063,0.6776798825256976,0.6670992861778067,0.43306379155435754,0.48357664233576636,0.14593698175787728,0.20138888888888887,0.7115987460815046,0.49669312169312163,0.4959183673469386,0.354082998661312,0.3900709219858155,0
641796,0.05454545454545455,0.21003861003861005,0.3310185185185185,0.5874999999999999,0.5783521809369951,0.724669603524229,0.6687216093445816,0.33153638814016173,0.510036496350365,0.06965174129353234,0.15625,0.7206112852664577,0.44940476190476186,0.34693877551020413,0.5471887550200802,0.4208037825059101,2
641816,0.0,0.35907335907335913,0.2824074074074074,0.1375,0.0888529886914378,0.2621145374449339,0.16937053861129137,0.0,0.15145985401459852,0.009950248756218905,0.010416666666666666,0.21630094043887146,0.24206349206349206,0.2081632653061224,0.8975903614457832,0.07092198581560286,3
641820,0.5318181818181819,0.27104247104247103,0.40046296296296297,0.6174999999999999,0.6647819063004846,0.7103524229074889,0.7144711226476315,0.4433962264150943,0.5419708029197079,0.6666666666666666,0.6927083333333333,0.75,0.5188492063492063,0.439795918367347,0.3885542168674699,0.42553191489361686,1
641829,0.16363636363636364,0.3250965250965251,0.24074074074074073,0.52,0.5718901453957997,0.5462555066079294,0.5859831278390656,0.3935309973045822,0.44708029197080285,0.1691542288557214,0.14583333333333331,0.6112852664576803,0.6686507936507935,0.346938775510204,0.32931726907630515,0.32387706855791953,4
641856,0.13636363636363638,0.3343629343629344,0.4097222222222222,0.36000000000000004,0.4289176090468497,0.4823788546255507,0.4716093445814407,0.3274932614555256,0.3156934306569342,0.15422885572139303,0.18229166666666666,0.4949059561128527,0.5496031746031745,0.42551020408163265,0.3694779116465863,0.35106382978723394,4
641857,0.4727272727272727,0.35392535392535396,0.4521604938271605,0.5958333333333333,0.6903607969843835,0.6997063142437592,0.7251784555483453,0.5094339622641508,0.5492700729927007,0.593698175787728,0.5902777777777777,0.7586206896551724,0.4530423280423279,0.41768707482993195,0.4759036144578313,0.40819542947202514,1
641914,0.09545454545454546,0.42934362934362935,0.19212962962962962,0.47875,0.49353796445880455,0.501101321585903,0.518818948734588,0.307277628032345,0.4662408759124087,0.14925373134328357,0.16145833333333331,0.5489811912225705,0.25297619047619047,0.6622448979591835,0.4377510040160642,0.33451536643026003,4
641924,0.1090909090909091,0.48571428571428565,0.4305555555555556,0.47,0.7399030694668821,0.6123348017621145,0.7164179104477613,0.7277628032345014,0.37956204379562036,0.12935323383084577,0.08333333333333333,0.7358934169278997,0.8432539682539683,0.2693877551020408,0.22891566265060237,0.1891252955082742,0
641933,0.5,0.3549549549549549,0.4104938271604938,0.5725,0.7065158858373722,0.6762114537444933,0.7245295262816355,0.5615453728661276,0.5060827250608273,0.5207296849087893,0.5729166666666666,0.7539184952978056,0.5694444444444445,0.382312925170068,0.39290495314591695,0.3829787234042552,1
